CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn
748,28.0,Male,Month-to-month,80.37282255230397,3695.8316278741395,Yes,DSL,47,Yes,Bank transfer,No
749,30.0,Female,Month-to-month,70.69470208211827,4225.610274384158,No,Fiber optic,60,Yes,Electronic check,No
750,18.0,Female,One year,95.18800250620122,4512.11845129164,Yes,Fiber optic,48,Yes,Bank transfer,No
751,26.0,Male,Two year,35.168342837392366,644.9915111895041,No,DSL,20,Yes,Bank transfer,No
752,19.0,Male,Month-to-month,125.33060640026113,2442.933980411555,No,Fiber optic,19,Yes,Electronic check,No
753,25.0,Female,One year,54.980343458627225,2303.3210913873227,No,DSL,42,No,Credit card,No
754,55.0,Female,One year,67.3476658854142,3307.0728065508088,Yes,No,49,Yes,Electronic check,No
755,25.0,Female,One year,125.79480285377828,1907.2502568863322,No,No,15,Yes,Bank transfer,No
756,79.0,Male,Month-to-month,48.71679879529601,2914.1029253944985,No,Fiber optic,60,Yes,Mailed check,No
757,47.0,Male,One year,100.69127507568044,6850.3978379454775,Yes,DSL,68,Yes,Bank transfer,Yes
758,42.0,Female,Month-to-month,63.570342154070566,1717.371367218037,No,Fiber optic,27,Yes,Credit card,No
759,27.0,Male,One year,44.74496293017804,2439.6525128268945,No,Fiber optic,55,Yes,Electronic check,No
760,50.0,Female,Month-to-month,58.48782422903592,891.0131897201381,No,No,15,No,Bank transfer,No
761,31.0,Male,Month-to-month,86.98840590316587,4518.978458152038,Yes,DSL,52,Yes,Bank transfer,Yes
762,41.0,Male,One year,100.42798989273206,3117.6876805707316,No,Fiber optic,31,Yes,Mailed check,No
763,78.0,Male,Month-to-month,76.76817759753503,537.5845302879038,Yes,DSL,7,Yes,Credit card,No
764,38.0,Male,Month-to-month,22.061690443444377,384.58119211613126,No,Fiber optic,13,Yes,Bank transfer,No
765,57.0,Male,One year,89.06594948985477,4859.0496111372095,Yes,No,54,No,Bank transfer,Yes
766,29.0,Female,Month-to-month,65.73604496152207,893.3624396868184,No,No,13,No,Electronic check,No
767,39.0,Female,Month-to-month,36.92551699513631,762.0131763108424,No,Fiber optic,20,Yes,Credit card,No
768,66.0,Male,Month-to-month,80.39180861048402,825.2238087136678,No,Fiber optic,10,Yes,Mailed check,No
769,30.0,Female,Month-to-month,104.01518555941351,5394.680819626415,Yes,No,52,No,Bank transfer,No
770,67.0,Female,Month-to-month,70.20156843991585,2653.493484663167,Yes,Fiber optic,37,Yes,Credit card,No
771,50.0,Male,Month-to-month,97.69998075367783,5096.863722673238,Yes,DSL,52,Yes,Credit card,Yes
772,31.0,Female,Two year,83.87188103321785,2293.726165345871,No,No,27,No,Credit card,Yes
773,49.0,Male,Month-to-month,84.25912884480029,2850.120571220398,Yes,DSL,34,No,Credit card,No
774,54.0,Female,Month-to-month,60.83539146842091,3728.2555505679093,Yes,Fiber optic,62,Yes,Bank transfer,No
775,49.0,Female,Month-to-month,94.56089616482024,1569.7509339063336,Yes,DSL,16,Yes,Credit card,No
776,18.0,Female,Month-to-month,97.42536536290896,5754.557000706294,No,DSL,59,Yes,Electronic check,No
777,29.0,Female,One year,93.7800352064132,1945.4270671253187,No,Fiber optic,21,Yes,Electronic check,No
778,36.0,Female,One year,60.586397898287515,986.5235120785844,No,Fiber optic,16,No,Mailed check,No
779,38.0,Female,Month-to-month,149.32858962698737,1936.0235252280625,No,DSL,13,Yes,Mailed check,Yes
780,49.0,Female,Month-to-month,81.58943514428537,2769.9492024378987,Yes,DSL,33,Yes,Credit card,No
781,42.0,Male,Month-to-month,40.830236157188075,2187.0284522051024,No,DSL,54,Yes,Mailed check,No
782,19.0,Male,One year,58.5552314716016,4062.6302252845076,No,Fiber optic,69,Yes,Credit card,No
783,45.0,Male,Month-to-month,54.08773077311105,1514.7170564413714,No,DSL,27,Yes,Electronic check,No
784,49.0,Male,Month-to-month,20.0,1072.7963712105752,No,No,52,Yes,Electronic check,No
785,48.0,Female,Month-to-month,100.10239150535021,6533.7645826882,No,DSL,65,No,Electronic check,Yes
786,56.0,Female,One year,150.0,6574.660698476777,Yes,No,44,No,Electronic check,Yes
787,52.0,Female,One year,106.25043705642807,3193.3602593599862,Yes,Fiber optic,30,No,Mailed check,No
788,46.0,Male,Two year,74.8857797385767,1745.4427233821152,Yes,DSL,23,Yes,Mailed check,Yes
789,38.0,Male,Month-to-month,54.52543808112777,880.8823334466872,Yes,DSL,16,No,Credit card,No
790,21.0,Male,Month-to-month,42.247487703126026,2397.7037103796765,Yes,No,55,Yes,Mailed check,No
791,46.0,Female,Month-to-month,74.51936136456277,1333.0591137755773,Yes,No,18,No,Electronic check,No
792,43.0,Male,One year,99.04919539779905,1685.507381384498,Yes,No,17,Yes,Electronic check,No
793,44.0,Female,Two year,49.7625264337525,2716.8080303217585,Yes,Fiber optic,52,No,Credit card,Yes
794,20.0,Male,Month-to-month,146.92780532651648,6653.264030807468,Yes,DSL,45,Yes,Electronic check,No
795,23.0,Female,Month-to-month,28.480206018542958,1546.484763357408,Yes,DSL,56,No,Electronic check,No
796,55.0,Male,Month-to-month,76.734946145596,4168.584911714822,No,DSL,54,Yes,Credit card,No
797,39.0,Female,Month-to-month,72.10883045616693,688.6331927064224,No,DSL,9,Yes,Credit card,No
798,50.0,Male,Month-to-month,70.19879261233268,1153.319760823439,No,Fiber optic,17,Yes,Bank transfer,Yes
799,40.0,Male,Month-to-month,52.93435293288739,1414.1779760922361,No,Fiber optic,27,Yes,Mailed check,No
800,40.0,Female,Month-to-month,72.47399181091448,2621.9729324743857,No,Fiber optic,37,Yes,Mailed check,Yes
801,54.0,Female,Month-to-month,56.5068657474238,1257.8341695100814,No,DSL,22,Yes,Credit card,No
802,32.0,Male,One year,108.63668206637627,7740.759876060289,Yes,DSL,72,Yes,Bank transfer,No
803,41.0,Female,Month-to-month,118.62322250226835,7908.340870899714,No,DSL,67,Yes,Mailed check,No
804,33.0,Male,Month-to-month,58.34370251850871,2147.9054892669196,No,No,38,No,Electronic check,No
805,33.0,Female,Month-to-month,20.650879702750174,1503.290081788488,No,No,72,No,Credit card,No
806,35.0,Male,One year,79.52941371168652,3482.3585591140704,Yes,DSL,44,Yes,Credit card,No
807,43.0,Female,One year,78.44783230041153,2843.9822669295904,No,Fiber optic,36,Yes,Mailed check,No
808,32.0,Male,Month-to-month,73.1563692665336,1737.144878956678,Yes,Fiber optic,25,Yes,Electronic check,No
809,58.0,Male,Month-to-month,85.988581630535,3572.45631764199,No,Fiber optic,42,Yes,Electronic check,No
810,26.0,Male,Month-to-month,111.44583433731614,1488.2879371126548,Yes,DSL,13,Yes,Credit card,No
811,37.0,Female,One year,94.98916541002163,5261.892482913758,No,Fiber optic,56,No,Credit card,No
812,33.0,Male,One year,85.94305959810953,4434.226790584523,Yes,DSL,51,No,Electronic check,Yes
813,61.0,Female,One year,92.61746634122287,4623.261588801101,No,Fiber optic,50,No,Credit card,No
814,42.0,Female,Month-to-month,77.54427456993346,3990.463357337619,Yes,DSL,52,Yes,Bank transfer,No
815,55.0,Female,Two year,41.63677169943139,1335.3601129457645,No,Fiber optic,33,Yes,Mailed check,No
816,21.0,Male,Two year,113.51369245377356,2848.557508342119,No,Fiber optic,25,No,Electronic check,No
817,44.0,Female,One year,73.0775070652959,4348.23480263048,No,No,58,Yes,Mailed check,No
818,53.0,Female,Month-to-month,41.62182204338775,1800.7625775178963,Yes,DSL,40,Yes,Bank transfer,No
819,41.0,Female,Month-to-month,36.16063553464793,1307.340805309072,No,Fiber optic,38,Yes,Credit card,No
820,55.0,Male,Month-to-month,42.466024404999814,161.03284856500454,No,No,3,Yes,Mailed check,No
821,32.0,Female,Month-to-month,33.01883438414398,611.6338278058535,No,DSL,16,Yes,Mailed check,No
822,61.0,Female,Month-to-month,90.06653280011668,117.8712795252116,No,Fiber optic,2,Yes,Credit card,No
823,74.0,Female,One year,64.74665111772464,1457.9398190635936,Yes,DSL,23,No,Mailed check,No
824,34.0,Female,One year,93.28014232128123,2812.9373888338027,Yes,Fiber optic,30,Yes,Mailed check,No
825,33.0,Male,Two year,105.08420859750635,1052.8859380493523,No,DSL,10,No,Bank transfer,No
826,61.0,Male,Month-to-month,97.32345750838387,6256.801182758861,No,Fiber optic,65,No,Mailed check,No
827,63.0,Female,Month-to-month,89.02070218127994,1995.8444219538137,No,DSL,22,No,Credit card,No
828,32.0,Female,One year,78.62587360459668,4110.273557772009,No,DSL,52,No,Credit card,No
829,33.0,Female,Month-to-month,64.28910810045826,3647.2587182579605,No,Fiber optic,56,Yes,Credit card,No
830,35.0,Female,Month-to-month,66.29061618298256,2214.2565791217808,No,Fiber optic,33,Yes,Electronic check,No
831,19.0,Male,Two year,87.53090467138533,2652.3038940591227,No,Fiber optic,30,No,Bank transfer,No
832,26.0,Male,One year,41.16053824697146,989.2994216714623,No,DSL,24,Yes,Mailed check,No
833,24.0,Male,Month-to-month,68.38345746137847,402.3531521857736,No,Fiber optic,5,Yes,Mailed check,No
834,28.0,Male,One year,47.714734254170814,2462.527795864772,No,DSL,53,Yes,Credit card,No
835,39.0,Female,One year,105.18946235726384,5730.511775441682,No,DSL,55,No,Credit card,No
836,43.0,Female,One year,91.51171980738259,,No,Fiber optic,23,No,Credit card,No
837,63.0,Male,One year,134.1236333672673,1327.0910612678902,No,Fiber optic,10,Yes,Credit card,No
838,25.0,Male,Month-to-month,47.26896228279875,1514.4993347068657,No,DSL,33,No,Electronic check,No
839,54.0,Female,One year,50.485785598540915,3172.342261098186,Yes,DSL,62,Yes,Bank transfer,No
840,36.0,Female,Month-to-month,71.72503300732865,1970.3473067797984,No,DSL,27,Yes,Bank transfer,No
841,39.0,Female,Month-to-month,48.23624522305064,238.1939676256588,Yes,Fiber optic,7,Yes,Electronic check,Yes
842,50.0,Female,Two year,86.12859410558767,2359.5774403690602,No,Fiber optic,27,No,Mailed check,No
843,23.0,Female,Month-to-month,68.47140619683309,653.1659620559798,No,Fiber optic,10,Yes,Mailed check,No
844,45.0,Male,One year,55.34407894900946,3179.1427162903738,Yes,No,57,Yes,Bank transfer,Yes
845,42.0,Male,One year,102.62813693843235,3074.923659681245,No,No,30,Yes,Bank transfer,No
846,47.0,Female,Two year,20.0,90.69921893695391,No,No,3,Yes,Mailed check,No
847,44.0,Female,One year,86.26339530516752,2501.090208711813,No,No,29,Yes,Electronic check,No
848,76.0,Male,Month-to-month,53.466025963909004,686.1598673793102,Yes,No,14,Yes,Electronic check,No
849,30.0,Female,Month-to-month,94.50269421771034,2282.085575168839,No,DSL,25,Yes,Mailed check,No
850,32.0,Male,Month-to-month,101.68767124195891,949.5495388052276,No,DSL,10,Yes,Electronic check,No
851,30.0,Male,Month-to-month,20.0,924.3358525370545,Yes,No,49,No,Credit card,Yes
852,31.0,Male,Month-to-month,63.651328637373354,2440.669620095732,No,DSL,38,Yes,Bank transfer,No
853,30.0,Male,Month-to-month,71.74574883959816,5141.95841349631,No,DSL,71,No,Mailed check,No
854,57.0,Female,One year,20.0,264.4359351438594,Yes,DSL,14,No,Credit card,Yes
855,61.0,Female,Two year,76.83252481628425,2260.1645246476132,No,Fiber optic,30,Yes,Credit card,No
856,31.0,Male,One year,54.15841277636806,2167.8609517689993,No,Fiber optic,40,Yes,Electronic check,No
857,27.0,Female,One year,33.8281805130725,307.25832957587403,Yes,DSL,12,Yes,Electronic check,Yes
858,47.0,Female,Month-to-month,50.48532747732976,737.7583941795214,Yes,Fiber optic,14,No,Bank transfer,No
859,31.0,Female,Month-to-month,45.30059090640522,41.7251623331567,No,No,1,Yes,Bank transfer,No
860,49.0,Female,Month-to-month,52.87428056883063,3599.137002392281,No,Fiber optic,68,Yes,Mailed check,No
861,43.0,Male,One year,75.55370172857629,3675.2999498198933,No,Fiber optic,49,No,Bank transfer,No
862,18.0,Female,Month-to-month,99.43739590193292,1758.6800237997447,No,DSL,18,No,Credit card,No
863,63.0,Male,One year,67.6649215052835,2353.4680450279116,No,DSL,36,Yes,Bank transfer,No
864,66.0,Male,Month-to-month,103.08274211985966,6640.688455580704,Yes,Fiber optic,64,Yes,Credit card,No
865,30.0,Female,Month-to-month,38.6212754832824,1018.3799218900398,No,No,28,Yes,Credit card,Yes
866,34.0,Male,Month-to-month,74.58667799801927,2350.732207466118,No,No,32,Yes,Mailed check,No
867,44.0,Female,Month-to-month,133.1983464452822,9542.889047162409,No,Fiber optic,72,Yes,Electronic check,No
868,45.0,Female,Month-to-month,22.2830571047513,598.7183644081408,Yes,DSL,25,Yes,Bank transfer,No
869,49.0,Male,One year,21.13726813183186,964.2358082121145,No,Fiber optic,47,Yes,Mailed check,No
870,70.0,Female,One year,108.39915110000466,2216.1533193475207,No,DSL,20,Yes,Bank transfer,No
871,37.0,Male,Month-to-month,76.61575395805839,2557.4664059830066,Yes,DSL,33,Yes,Credit card,No
872,28.0,Male,One year,51.954998750206,1511.433920749738,No,Fiber optic,30,No,Bank transfer,No
873,19.0,Female,Month-to-month,36.10979093483502,1331.0048346097387,No,Fiber optic,37,Yes,Electronic check,No
874,29.0,Female,Two year,68.92034191427305,3567.9494584519334,Yes,No,53,No,Bank transfer,Yes
875,39.0,Female,Month-to-month,74.00737270841142,5126.483666192709,No,Fiber optic,69,Yes,Bank transfer,No
876,66.0,Male,One year,74.15581858314161,560.4764400681047,No,No,8,Yes,Credit card,No
877,32.0,Female,Month-to-month,35.81657747423358,-16.991192841504542,Yes,DSL,1,Yes,Bank transfer,Yes
878,43.0,Male,Month-to-month,59.891532321140154,405.55264825450246,No,DSL,7,Yes,Electronic check,No
879,39.0,Male,Month-to-month,52.9575116096437,3260.1630988449183,Yes,No,62,Yes,Bank transfer,No
880,57.0,Female,Month-to-month,89.39331674189526,5198.945260487755,Yes,Fiber optic,58,Yes,Credit card,No
881,77.0,Female,Month-to-month,37.58651718717794,395.6881171748033,Yes,DSL,8,Yes,Mailed check,No
882,,Female,Month-to-month,72.28083319541183,4692.100022325327,Yes,Fiber optic,64,Yes,Credit card,No
883,32.0,Male,Two year,149.02679252907714,1132.5289816419381,No,No,8,Yes,Credit card,No
884,55.0,Female,One year,35.53808564023275,183.37701439000384,No,Fiber optic,3,Yes,Credit card,No
885,50.0,Male,One year,47.58211066285084,2762.1023255095283,No,Fiber optic,58,Yes,Mailed check,No
886,67.0,Female,One year,67.1841264070361,2022.7347438882566,Yes,Fiber optic,32,Yes,Electronic check,No
887,48.0,Female,Two year,20.0,1348.6410569674313,No,Fiber optic,68,Yes,Credit card,No
888,34.0,Male,Month-to-month,27.195176286406785,1254.6610685118408,No,No,49,Yes,Credit card,No
889,48.0,Male,Month-to-month,79.3207765012978,2992.2855704750673,Yes,Fiber optic,38,No,Electronic check,No
890,56.0,Female,One year,64.7298963770054,224.8889530093242,No,DSL,2,Yes,Electronic check,No
891,52.0,Female,One year,101.64121472630934,849.2473704546196,No,Fiber optic,9,Yes,Bank transfer,No
892,47.0,Female,Month-to-month,62.85625484965076,2824.3934214837823,No,DSL,46,No,Electronic check,No
893,56.0,Female,Month-to-month,60.21567510411643,3909.0982693990754,Yes,DSL,65,No,Mailed check,Yes
894,57.0,Female,Month-to-month,48.91387674515143,2355.897049175871,No,DSL,49,Yes,Credit card,No
895,60.0,Male,Two year,59.71464765672965,1718.9456750188112,Yes,DSL,29,Yes,Credit card,No
896,49.0,Male,Month-to-month,33.652365454095616,981.3535305358109,Yes,DSL,29,Yes,Mailed check,No
897,37.0,Male,Two year,65.57602291105638,2089.976178103534,No,Fiber optic,33,No,Bank transfer,No
898,42.0,Male,Two year,40.862295583323046,1155.562991615558,No,Fiber optic,28,Yes,Credit card,No
899,58.0,Female,One year,33.67703736259927,837.5448917949104,Yes,DSL,26,Yes,Credit card,No
900,,Male,Month-to-month,50.81627687495786,1527.280321831763,Yes,Fiber optic,29,No,Bank transfer,Yes
901,45.0,Male,Month-to-month,83.53458459215868,875.2027589259029,No,Fiber optic,11,Yes,Bank transfer,No
902,34.0,Male,Month-to-month,74.2676652267374,2489.538079476186,No,DSL,34,Yes,Bank transfer,No
903,40.0,Female,Month-to-month,90.02819579662754,4274.79277265604,No,Fiber optic,48,No,Mailed check,No
904,59.0,Male,One year,42.302915929906916,1121.463712502821,Yes,Fiber optic,27,No,Mailed check,No
905,42.0,Female,Month-to-month,69.60411602854744,4939.4350221855275,No,No,72,Yes,Electronic check,No
906,40.0,Male,Month-to-month,121.05376304615686,4868.256888136905,No,DSL,40,Yes,Bank transfer,No
907,19.0,Female,Month-to-month,111.92544195722377,3443.3264497214136,No,Fiber optic,31,Yes,Mailed check,Yes
908,51.0,Male,Two year,31.76089342433555,2105.0522807123675,No,Fiber optic,65,Yes,Mailed check,No
909,49.0,Female,Month-to-month,39.747882214854926,1553.0964854462395,Yes,Fiber optic,39,Yes,Electronic check,No
910,72.0,Male,Two year,120.92411167843345,2987.789143087611,Yes,No,24,Yes,Mailed check,No
911,35.0,Female,Month-to-month,83.54651278757717,5668.256154077804,No,Fiber optic,68,No,Credit card,Yes
912,43.0,Female,Month-to-month,64.27809740787943,1460.5081343155193,Yes,DSL,23,No,Mailed check,No
913,43.0,Male,Month-to-month,60.927649913318,3746.0146912378173,No,Fiber optic,61,No,Bank transfer,No
914,63.0,Female,Month-to-month,76.82379335817242,1970.4222974594609,Yes,No,27,No,Electronic check,No
915,38.0,Female,One year,77.19980515380044,1211.2111683148526,No,No,16,Yes,Bank transfer,No
916,44.0,Male,Month-to-month,54.00516612804428,2425.88747342934,Yes,No,45,Yes,Bank transfer,No
917,49.0,Male,Month-to-month,65.10398476755827,1794.028701119474,Yes,DSL,27,Yes,Electronic check,No
918,42.0,Female,One year,52.95337489860751,311.28594026537314,No,Fiber optic,5,Yes,Credit card,No
919,33.0,Male,One year,75.06221529025851,4484.625997952209,No,Fiber optic,59,No,Electronic check,No
920,42.0,Male,One year,47.872972871129576,3432.1011247482347,No,DSL,72,Yes,Credit card,No
921,56.0,Male,Month-to-month,31.967602791544685,1082.0295125629573,No,DSL,35,Yes,Credit card,No
922,24.0,Female,Month-to-month,114.26127291130841,8001.232283334633,No,No,70,Yes,Bank transfer,No
923,41.0,Female,Two year,67.91273203700909,3110.679650507502,No,Fiber optic,46,No,Bank transfer,No
924,29.0,Female,One year,120.91163979171961,6687.306523826784,No,Fiber optic,56,Yes,Bank transfer,No
925,57.0,Female,Two year,20.0,488.1998747883413,No,Fiber optic,24,No,Bank transfer,No
926,19.0,Female,Month-to-month,26.51580892589547,219.41228141827324,No,DSL,10,Yes,Electronic check,No
927,31.0,Female,One year,84.00384322768406,3180.7573308709825,No,Fiber optic,38,Yes,Mailed check,No
928,45.0,Female,One year,67.93802219239429,4741.232979337406,No,Fiber optic,70,Yes,Electronic check,No
929,63.0,Male,Month-to-month,35.269298108373754,1800.0036930460003,No,Fiber optic,48,No,Mailed check,No
930,39.0,Female,One year,104.09486071870943,981.8270779931623,No,DSL,9,No,Electronic check,No
931,,Female,One year,43.903200123073844,2227.2080406744963,No,Fiber optic,50,No,Bank transfer,Yes
932,68.0,Male,Month-to-month,105.95652109336243,7359.598447070344,No,DSL,69,Yes,Mailed check,No
933,18.0,Male,Month-to-month,67.88695511267719,3241.2729058647537,No,DSL,48,Yes,Electronic check,No
934,18.0,Male,One year,37.90208303212332,1415.9858127647044,No,Fiber optic,39,Yes,Electronic check,No
935,46.0,Female,Month-to-month,49.93784443992584,141.64399264044897,No,DSL,5,No,Credit card,Yes
936,32.0,Male,Month-to-month,111.16459083732259,1249.856092093621,No,No,11,Yes,Electronic check,Yes
937,24.0,Female,Month-to-month,61.067588948648265,3691.7541409352243,Yes,Fiber optic,60,Yes,Bank transfer,No
938,50.0,Female,Month-to-month,99.17022614018964,2639.5996436976375,No,Fiber optic,27,Yes,Electronic check,No
939,43.0,Female,Two year,112.01320254394976,752.2360814345063,No,DSL,7,Yes,Electronic check,No
940,31.0,Male,Month-to-month,67.58730250432039,4015.1835089274045,Yes,DSL,60,Yes,Bank transfer,No
